match_id,innings,team,player,runs,balls,fours,sixes,strike_rate,dismissal,not_out
IPL_2023_027,2,RR,Sanju Samson,46,26,2,3,176.92,run out,0
IPL_2023_027,2,RR,Riyan Parag,31,19,3,1,163.16,c Dhoni b Bumrah,0
IPL_2023_028,1,DC,David Warner,13,8,0,0,162.5,lbw b Chahal,0
IPL_2023_028,1,DC,Prithvi Shaw,68,38,6,3,178.95,c Dhoni b Bumrah,0
IPL_2023_028,1,DC,Jake Fraser-McGurk,55,37,2,3,148.65,b Cummins,0
IPL_2023_028,1,DC,Rishabh Pant,21,14,1,0,150.0,run out,0
IPL_2023_028,1,DC,Tristan Stubbs,39,23,2,2,169.57,not out,1
IPL_2023_028,2,SRH,Travis Head,31,20,1,1,155.0,c Dhoni b Bumrah,0
IPL_2023_028,2,SRH,Abhishek Sharma,58,36,4,3,161.11,lbw b Chahal,0
IPL_2023_028,2,SRH,Rahul Tripathi,17,10,0,1,170.0,run out,0
IPL_2023_028,2,SRH,Aiden Markram,40,30,1,1,133.33,run out,0
IPL_2023_028,2,SRH,Heinrich Klaasen,29,17,2,1,170.59,c & b Narine,0
IPL_2023_028,2,SRH,Nitish Kumar Reddy,9,7,1,0,128.57,run out,0
IPL_2023_029,1,DC,David Warner,28,18,1,1,155.56,lbw b Chahal,0
IPL_2023_029,1,DC,Prithvi Shaw,26,21,2,0,123.81,b Cummins,0
IPL_2023_029,1,DC,Jake Fraser-McGurk,21,14,1,0,150.0,b Cummins,0
IPL_2023_029,1,DC,Rishabh Pant,23,16,1,0,143.75,b Cummins,0
IPL_2023_029,1,DC,Tristan Stubbs,40,27,2,2,148.15,b Cummins,0
IPL_2023_029,1,DC,Axar Patel,36,24,4,1,150.0,not out,1
IPL_2023_029,2,MI,Rohit Sharma,19,14,0,1,135.71,c & b Narine,0
IPL_2023_029,2,MI,Ishan Kishan,59,33,2,3,178.79,b Cummins,0
IPL_2023_029,2,MI,Suryakumar Yadav,37,31,3,1,119.35,lbw b Chahal,0
IPL_2023_029,2,MI,Tilak Varma,26,16,2,1,162.5,b Cummins,0
IPL_2023_029,2,MI,Hardik Pandya,26,18,2,0,144.44,c Dhoni b Bumrah,0
IPL_2023_029,2,MI,Tim David,9,8,0,0,112.5,not out,1
IPL_2023_030,1,PBKS,Shikhar Dhawan,46,34,4,2,135.29,run out,0
IPL_2023_030,1,PBKS,Jonny Bairstow,40,30,2,1,133.33,c Dhoni b Bumrah,0
IPL_2023_030,1,PBKS,Prabhsimran Singh,29,19,2,1,152.63,run out,0
IPL_2023_030,1,PBKS,Rilee Rossouw,41,25,3,2,164.0,run out,0
IPL_2023_030,1,PBKS,Sam Curran,18,12,2,0,150.0,c Dhoni b Bumrah,0
IPL_2023_030,2,SRH,Travis Head,29,19,3,1,152.63,lbw b Chahal,0
IPL_2023_030,2,SRH,Abhishek Sharma,48,37,5,1,129.73,run out,0
IPL_2023_030,2,SRH,Rahul Tripathi,36,29,3,2,124.14,c Dhoni b Bumrah,0
IPL_2023_030,2,SRH,Aiden Markram,18,12,0,1,150.0,c Dhoni b Bumrah,0
IPL_2023_030,2,SRH,Heinrich Klaasen,21,15,1,0,140.0,lbw b Chahal,0
IPL_2023_030,2,SRH,Nitish Kumar Reddy,9,8,1,0,112.5,not out,1
IPL_2023_031,1,CSK,Ruturaj Gaikwad,39,29,3,1,134.48,b Cummins,0
IPL_2023_031,1,CSK,Rachin Ravindra,49,35,3,3,140.0,c & b Narine,0
IPL_2023_031,1,CSK,Ajinkya Rahane,23,19,1,1,121.05,c & b Narine,0
IPL_2023_031,1,CSK,Daryl Mitchell,41,26,4,1,157.69,c & b Narine,0
IPL_2023_031,1,CSK,Shivam Dube,16,11,1,0,145.45,c & b Narine,0
IPL_2023_031,2,LSG,KL Rahul,57,34,4,1,167.65,run out,0
IPL_2023_031,2,LSG,Quinton de Kock,26,21,2,1,123.81,lbw b Chahal,0
IPL_2023_031,2,LSG,Marcus Stoinis,34,23,1,2,147.83,c Dhoni b Bumrah,0
IPL_2023_031,2,LSG,Nicholas Pooran,16,10,1,0,160.0,run out,0
IPL_2023_031,2,LSG,Ayush Badoni,46,26,2,2,176.92,not out,1
IPL_2023_032,1,LSG,KL Rahul,14,11,1,0,127.27,c & b Narine,0
IPL_2023_032,1,LSG,Quinton de Kock,35,30,3,0,116.67,b Cummins,0
IPL_2023_032,1,LSG,Marcus Stoinis,36,29,1,1,124.14,c Dhoni b Bumrah,0
IPL_2023_032,1,LSG,Nicholas Pooran,13,9,0,0,144.44,c & b Narine,0
IPL_2023_032,1,LSG,Ayush Badoni,55,32,2,2,171.88,b Cummins,0
IPL_2023_032,1,LSG,Deepak Hooda,15,9,2,0,166.67,not out,1
IPL_2023_032,2,KKR,Phil Salt,35,24,2,2,145.83,b Cummins,0
IPL_2023_032,2,KKR,Sunil Narine,56,31,4,1,180.65,lbw b Chahal,0
IPL_2023_032,2,KKR,Venkatesh Iyer,24,17,1,1,141.18,c Dhoni b Bumrah,0
IPL_2023_032,2,KKR,Shreyas Iyer,35,29,1,2,120.69,lbw b Chahal,0
IPL_2023_032,2,KKR,Rinku Singh,31,19,3,1,163.16,not out,1
IPL_2023_033,1,SRH,Travis Head,51,30,3,2,170.0,c Dhoni b Bumrah,0
IPL_2023_033,1,SRH,Abhishek Sharma,42,30,4,1,140.0,b Cummins,0
IPL_2023_033,1,SRH,Rahul Tripathi,18,16,1,1,112.5,run out,0
IPL_2023_033,1,SRH,Aiden Markram,20,13,1,1,153.85,c Dhoni b Bumrah,0
IPL_2023_033,1,SRH,Heinrich Klaasen,19,15,1,0,126.67,c & b Narine,0
IPL_2023_033,1,SRH,Nitish Kumar Reddy,20,15,1,0,133.33,c & b Narine,0
IPL_2023_033,1,SRH,Abdul Samad,1,1,0,0,100.0,not out,1
IPL_2023_033,2,CSK,Ruturaj Gaikwad,13,11,1,0,118.18,c & b Narine,0
IPL_2023_033,2,CSK,Rachin Ravindra,14,8,1,0,175.0,c Dhoni b Bumrah,0
IPL_2023_033,2,CSK,Ajinkya Rahane,26,21,1,1,123.81,b Cummins,0
IPL_2023_033,2,CSK,Daryl Mitchell,52,29,3,2,179.31,lbw b Chahal,0
IPL_2023_033,2,CSK,Shivam Dube,54,36,3,3,150.0,run out,0
IPL_2023_033,2,CSK,Ravindra Jadeja,25,15,1,1,166.67,not out,1
IPL_2023_034,1,RCB,Faf du Plessis,40,25,2,1,160.0,c Dhoni b Bumrah,0
IPL_2023_034,1,RCB,Virat Kohli,24,20,1,1,120.0,b Cummins,0
IPL_2023_034,1,RCB,Will Jacks,44,33,4,1,133.33,c Dhoni b Bumrah,0
IPL_2023_034,1,RCB,Rajat Patidar,63,36,3,1,175.0,b Cummins,0
IPL_2023_034,1,RCB,Glenn Maxwell,9,6,0,0,150.0,b Cummins,0
IPL_2023_034,2,CSK,Ruturaj Gaikwad,53,37,3,3,143.24,b Cummins,0
IPL_2023_034,2,CSK,Rachin Ravindra,36,26,2,1,138.46,c Dhoni b Bumrah,0
IPL_2023_034,2,CSK,Ajinkya Rahane,56,36,5,2,155.56,c & b Narine,0
IPL_2023_034,2,CSK,Daryl Mitchell,24,21,1,1,114.29,c & b Narine,0
IPL_2023_035,1,GT,Shubman Gill,33,22,4,0,150.0,lbw b Chahal,0
IPL_2023_035,1,GT,Wriddhiman Saha,36,22,3,1,163.64,run out,0
IPL_2023_035,1,GT,Sai Sudharsan,18,13,1,0,138.46,c & b Narine,0
IPL_2023_035,1,GT,David Miller,22,14,1,0,157.14,b Cummins,0
IPL_2023_035,1,GT,Azmatullah Omarzai,15,9,1,0,166.67,b Cummins,0
IPL_2023_035,1,GT,Rahul Tewatia,38,31,4,1,122.58,b Cummins,0
IPL_2023_035,1,GT,Rashid Khan,13,9,1,0,144.44,not out,1
IPL_2023_035,2,CSK,Ruturaj Gaikwad,10,8,0,0,125.0,b Cummins,0
IPL_2023_035,2,CSK,Rachin Ravindra,46,30,1,3,153.33,c & b Narine,0
IPL_2023_035,2,CSK,Ajinkya Rahane,45,38,5,1,118.42,b Cummins,0
IPL_2023_035,2,CSK,Daryl Mitchell,44,26,2,1,169.23,c Dhoni b Bumrah,0
IPL_2023_035,2,CSK,Shivam Dube,31,18,3,1,172.22,b Cummins,0
IPL_2023_036,1,GT,Shubman Gill,18,15,1,0,120.0,lbw b Chahal,0
IPL_2023_036,1,GT,Wriddhiman Saha,33,28,2,1,117.86,lbw b Chahal,0
IPL_2023_036,1,GT,Sai Sudharsan,19,15,1,0,126.67,c & b Narine,0
IPL_2023_036,1,GT,David Miller,56,32,3,3,175.0,c Dhoni b Bumrah,0
IPL_2023_036,1,GT,Azmatullah Omarzai,29,19,1,0,152.63,c Dhoni b Bumrah,0
IPL_2023_036,1,GT,Rahul Tewatia,13,11,0,0,118.18,not out,1
IPL_2023_036,2,CSK,Ruturaj Gaikwad,43,27,4,1,159.26,lbw b Chahal,0
IPL_2023_036,2,CSK,Rachin Ravindra,26,18,1,1,144.44,b Cummins,0
IPL_2023_036,2,CSK,Ajinkya Rahane,25,18,1,1,138.89,run out,0
IPL_2023_036,2,CSK,Daryl Mitchell,16,10,1,0,160.0,b Cummins,0
IPL_2023_036,2,CSK,Shivam Dube,44,28,2,1,157.14,c & b Narine,0
IPL_2023_036,2,CSK,Ravindra Jadeja,34,19,1,2,178.95,b Cummins,0
IPL_2023_037,1,RCB,Faf du Plessis,40,31,2,2,129.03,b Cummins,0
IPL_2023_037,1,RCB,Virat Kohli,45,25,4,2,180.0,lbw b Chahal,0
IPL_2023_037,1,RCB,Will Jacks,46,32,2,1,143.75,b Cummins,0
IPL_2023_037,1,RCB,Rajat Patidar,47,31,2,2,151.61,c & b Narine,0
IPL_2023_037,1,RCB,Glenn Maxwell,1,1,0,0,100.0,c Dhoni b Bumrah,0
IPL_2023_037,2,DC,David Warner,59,36,4,3,163.89,lbw b Chahal,0
IPL_2023_037,2,DC,Prithvi Shaw,33,20,3,1,165.0,b Cummins,0
IPL_2023_037,2,DC,Jake Fraser-McGurk,32,22,3,0,145.45,c & b Narine,0
IPL_2023_037,2,DC,Rishabh Pant,42,25,2,1,168.0,lbw b Chahal,0
IPL_2023_037,2,DC,Tristan Stubbs,21,17,1,1,123.53,c Dhoni b Bumrah,0
IPL_2023_038,1,PBKS,Shikhar Dhawan,40,32,4,1,125.0,lbw b Chahal,0
IPL_2023_038,1,PBKS,Jonny Bairstow,11,8,1,0,137.5,run out,0
IPL_2023_038,1,PBKS,Prabhsimran Singh,43,27,4,2,159.26,run out,0
IPL_2023_038,1,PBKS,Rilee Rossouw,47,32,3,2,146.88,b Cummins,0
IPL_2023_038,1,PBKS,Sam Curran,37,21,2,2,176.19,run out,0
IPL_2023_038,2,RR,Yashasvi Jaiswal,17,15,1,1,113.33,b Cummins,0
IPL_2023_038,2,RR,Jos Buttler,15,13,1,0,115.38,c & b Narine,0
IPL_2023_038,2,RR,Sanju Samson,19,13,1,0,146.15,c Dhoni b Bumrah,0
IPL_2023_038,2,RR,Riyan Parag,25,14,2,0,178.57,c Dhoni b Bumrah,0
IPL_2023_038,2,RR,Dhruv Jurel,51,28,4,2,182.14,c Dhoni b Bumrah,0
IPL_2023_038,2,RR,Shimron Hetmyer,24,16,2,0,150.0,b Cummins,0
IPL_2023_038,2,RR,Rovman Powell,31,21,2,1,147.62,not out,1
IPL_2023_039,1,RCB,Faf du Plessis,61,36,4,2,169.44,lbw b Chahal,0
IPL_2023_039,1,RCB,Virat Kohli,62,38,6,2,163.16,lbw b Chahal,0
IPL_2023_039,1,RCB,Will Jacks,29,19,2,1,152.63,c & b Narine,0
IPL_2023_039,1,RCB,Rajat Patidar,16,12,0,0,133.33,c Dhoni b Bumrah,0
IPL_2023_039,1,RCB,Glenn Maxwell,12,8,1,0,150.0,run out,0
IPL_2023_039,1,RCB,Cameron Green,8,7,0,0,114.29,not out,1
IPL_2023_039,2,MI,Rohit Sharma,19,16,1,0,118.75,b Cummins,0
IPL_2023_039,2,MI,Ishan Kishan,20,16,0,1,125.0,lbw b Chahal,0
IPL_2023_039,2,MI,Suryakumar Yadav,34,27,2,1,125.93,b Cummins,0
IPL_2023_039,2,MI,Tilak Varma,67,37,3,4,181.08,lbw b Chahal,0
IPL_2023_039,2,MI,Hardik Pandya,16,9,1,0,177.78,run out,0
IPL_2023_039,2,MI,Tim David,24,15,1,1,160.0,run out,0
IPL_2023_040,1,MI,Rohit Sharma,35,29,1,1,120.69,run out,0
IPL_2023_040,1,MI,Ishan Kishan,50,36,3,1,138.89,b Cummins,0
IPL_2023_040,1,MI,Suryakumar Yadav,42,28,4,2,150.0,c Dhoni b Bumrah,0
IPL_2023_040,1,MI,Tilak Varma,34,25,2,1,136.0,c & b Narine,0
IPL_2023_040,1,MI,Hardik Pandya,3,2,0,0,150.0,c Dhoni b Bumrah,0
IPL_2023_040,2,LSG,KL Rahul,47,33,2,2,142.42,c & b Narine,0
IPL_2023_040,2,LSG,Quinton de Kock,34,21,2,1,161.9,run out,0
IPL_2023_040,2,LSG,Marcus Stoinis,21,19,1,0,110.53,run out,0
IPL_2023_040,2,LSG,Nicholas Pooran,15,11,1,0,136.36,c & b Narine,0
IPL_2023_040,2,LSG,Ayush Badoni,46,26,3,1,176.92,b Cummins,0
IPL_2023_040,2,LSG,Deepak Hooda,16,10,1,0,160.0,lbw b Chahal,0
IPL_2023_041,1,DC,David Warner,12,10,0,0,120.0,lbw b Chahal,0
IPL_2023_041,1,DC,Prithvi Shaw,40,24,2,2,166.67,lbw b Chahal,0
IPL_2023_041,1,DC,Jake Fraser-McGurk,16,9,1,0,177.78,c & b Narine,0
IPL_2023_041,1,DC,Rishabh Pant,43,29,4,1,148.28,lbw b Chahal,0
IPL_2023_041,1,DC,Tristan Stubbs,18,15,1,0,120.0,c Dhoni b Bumrah,0
IPL_2023_041,1,DC,Axar Patel,51,33,2,1,154.55,not out,1
IPL_2023_041,2,CSK,Ruturaj Gaikwad,33,22,1,1,150.0,lbw b Chahal,0
IPL_2023_041,2,CSK,Rachin Ravindra,52,32,3,2,162.5,b Cummins,0
IPL_2023_041,2,CSK,Ajinkya Rahane,10,9,0,0,111.11,c & b Narine,0
IPL_2023_041,2,CSK,Daryl Mitchell,54,36,2,3,150.0,run out,0
IPL_2023_041,2,CSK,Shivam Dube,33,21,2,1,157.14,c & b Narine,0
IPL_2023_042,1,GT,Shubman Gill,41,36,2,2,113.89,c Dhoni b Bumrah,0
IPL_2023_042,1,GT,Wriddhiman Saha,23,20,1,1,115.0,c & b Narine,0
IPL_2023_042,1,GT,Sai Sudharsan,26,16,2,1,162.5,c Dhoni b Bumrah,0
IPL_2023_042,1,GT,David Miller,21,18,1,0,116.67,run out,0
IPL_2023_042,1,GT,Azmatullah Omarzai,40,27,2,1,148.15,b Cummins,0
IPL_2023_042,1,GT,Rahul Tewatia,5,3,0,0,166.67,c Dhoni b Bumrah,0
IPL_2023_042,2,RR,Yashasvi Jaiswal,22,14,2,1,157.14,c Dhoni b Bumrah,0
IPL_2023_042,2,RR,Jos Buttler,55,31,3,3,177.42,run out,0
IPL_2023_042,2,RR,Sanju Samson,34,26,3,1,130.77,c & b Narine,0
IPL_2023_042,2,RR,Riyan Parag,31,26,1,1,119.23,run out,0
IPL_2023_042,2,RR,Dhruv Jurel,39,23,3,2,169.57,c & b Narine,0
IPL_2023_043,1,PBKS,Shikhar Dhawan,29,16,1,1,181.25,lbw b Chahal,0
IPL_2023_043,1,PBKS,Jonny Bairstow,42,36,4,1,116.67,lbw b Chahal,0
IPL_2023_043,1,PBKS,Prabhsimran Singh,22,14,2,0,157.14,c Dhoni b Bumrah,0
IPL_2023_043,1,PBKS,Rilee Rossouw,15,9,2,0,166.67,c Dhoni b Bumrah,0
IPL_2023_043,1,PBKS,Sam Curran,21,15,2,0,140.0,b Cummins,0
IPL_2023_043,1,PBKS,Jitesh Sharma,38,30,2,2,126.67,not out,1
IPL_2023_043,2,LSG,KL Rahul,27,22,1,1,122.73,c Dhoni b Bumrah,0
IPL_2023_043,2,LSG,Quinton de Kock,21,12,2,0,175.0,c Dhoni b Bumrah,0
IPL_2023_043,2,LSG,Marcus Stoinis,51,32,4,1,159.38,run out,0
IPL_2023_043,2,LSG,Nicholas Pooran,54,35,4,1,154.29,run out,0
IPL_2023_043,2,LSG,Ayush Badoni,13,9,0,0,144.44,c & b Narine,0
IPL_2023_043,2,LSG,Deepak Hooda,17,10,1,0,170.0,not out,1
IPL_2023_044,1,DC,David Warner,34,23,2,1,147.83,b Cummins,0
IPL_2023_044,1,DC,Prithvi Shaw,17,10,1,0,170.0,b Cummins,0
IPL_2023_044,1,DC,Jake Fraser-McGurk,23,14,0,1,164.29,c Dhoni b Bumrah,0
IPL_2023_044,1,DC,Rishabh Pant,50,32,1,2,156.25,b Cummins,0
IPL_2023_044,1,DC,Tristan Stubbs,37,30,2,1,123.33,run out,0
IPL_2023_044,1,DC,Axar Patel,18,11,2,0,163.64,not out,1
IPL_2023_044,2,SRH,Travis Head,33,25,2,1,132.0,c & b Narine,0
IPL_2023_044,2,SRH,Abhishek Sharma,21,13,2,0,161.54,b Cummins,0
IPL_2023_044,2,SRH,Rahul Tripathi,55,38,4,2,144.74,c Dhoni b Bumrah,0
IPL_2023_044,2,SRH,Aiden Markram,13,8,1,0,162.5,c Dhoni b Bumrah,0
IPL_2023_044,2,SRH,Heinrich Klaasen,22,16,2,0,137.5,run out,0
IPL_2023_044,2,SRH,Nitish Kumar Reddy,33,20,1,2,165.0,not out,1
IPL_2023_045,1,RCB,Faf du Plessis,19,11,1,0,172.73,c Dhoni b Bumrah,0
IPL_2023_045,1,RCB,Virat Kohli,13,8,1,0,162.5,run out,0
IPL_2023_045,1,RCB,Will Jacks,57,33,3,3,172.73,run out,0
IPL_2023_045,1,RCB,Rajat Patidar,44,38,3,1,115.79,run out,0
IPL_2023_045,1,RCB,Glenn Maxwell,35,24,1,2,145.83,lbw b Chahal,0
IPL_2023_045,1,RCB,Cameron Green,7,6,0,0,116.67,not out,1
IPL_2023_045,2,CSK,Ruturaj Gaikwad,33,19,2,2,173.68,c Dhoni b Bumrah,0
IPL_2023_045,2,CSK,Rachin Ravindra,48,36,3,1,133.33,lbw b Chahal,0
IPL_2023_045,2,CSK,Ajinkya Rahane,27,23,1,1,117.39,lbw b Chahal,0
IPL_2023_045,2,CSK,Daryl Mitchell,15,9,1,0,166.67,run out,0
IPL_2023_045,2,CSK,Shivam Dube,27,19,2,1,142.11,run out,0
IPL_2023_045,2,CSK,Ravindra Jadeja,23,14,1,1,164.29,not out,1
IPL_2023_046,1,CSK,Ruturaj Gaikwad,16,10,0,0,160.0,c Dhoni b Bumrah,0
IPL_2023_046,1,CSK,Rachin Ravindra,58,38,3,3,152.63,c Dhoni b Bumrah,0
IPL_2023_046,1,CSK,Ajinkya Rahane,53,37,4,2,143.24,b Cummins,0
IPL_2023_046,1,CSK,Daryl Mitchell,41,25,3,2,164.0,run out,0
IPL_2023_046,1,CSK,Shivam Dube,16,10,1,0,160.0,c & b Narine,0
IPL_2023_046,2,DC,David Warner,21,16,1,1,131.25,lbw b Chahal,0
IPL_2023_046,2,DC,Prithvi Shaw,32,24,1,1,133.33,c Dhoni b Bumrah,0
IPL_2023_046,2,DC,Jake Fraser-McGurk,21,12,2,0,175.0,run out,0
IPL_2023_046,2,DC,Rishabh Pant,24,18,3,0,133.33,lbw b Chahal,0
IPL_2023_046,2,DC,Tristan Stubbs,12,11,1,0,109.09,lbw b Chahal,0
IPL_2023_046,2,DC,Axar Patel,21,13,1,0,161.54,c Dhoni b Bumrah,0
IPL_2023_046,2,DC,Abishek Porel,22,18,1,0,122.22,run out,0
IPL_2023_046,2,DC,Kuldeep Yadav,13,8,1,0,162.5,not out,1
IPL_2023_047,1,DC,David Warner,26,20,1,1,130.0,c Dhoni b Bumrah,0
IPL_2023_047,1,DC,Prithvi Shaw,23,16,3,0,143.75,b Cummins,0
IPL_2023_047,1,DC,Jake Fraser-McGurk,23,16,1,1,143.75,run out,0
IPL_2023_047,1,DC,Rishabh Pant,17,12,1,1,141.67,b Cummins,0
IPL_2023_047,1,DC,Tristan Stubbs,44,28,2,2,157.14,run out,0
IPL_2023_047,1,DC,Axar Patel,33,28,3,1,117.86,not out,1
IPL_2023_047,2,RCB,Faf du Plessis,44,25,3,1,176.0,c & b Narine,0
IPL_2023_047,2,RCB,Virat Kohli,23,16,1,1,143.75,c Dhoni b Bumrah,0
IPL_2023_047,2,RCB,Will Jacks,40,33,2,2,121.21,b Cummins,0
IPL_2023_047,2,RCB,Rajat Patidar,21,16,2,1,131.25,run out,0
IPL_2023_047,2,RCB,Glenn Maxwell,40,30,1,1,133.33,c Dhoni b Bumrah,0
IPL_2023_048,1,RR,Yashasvi Jaiswal,41,30,3,1,136.67,run out,0
IPL_2023_048,1,RR,Jos Buttler,27,16,1,1,168.75,b Cummins,0
IPL_2023_048,1,RR,Sanju Samson,41,33,3,2,124.24,lbw b Chahal,0
IPL_2023_048,1,RR,Riyan Parag,56,33,3,1,169.7,run out,0
IPL_2023_048,1,RR,Dhruv Jurel,12,8,1,0,150.0,lbw b Chahal,0
IPL_2023_048,2,GT,Shubman Gill,35,23,3,1,152.17,lbw b Chahal,0
IPL_2023_048,2,GT,Wriddhiman Saha,25,17,1,1,147.06,c & b Narine,0
IPL_2023_048,2,GT,Sai Sudharsan,24,14,0,1,171.43,b Cummins,0
IPL_2023_048,2,GT,David Miller,45,26,5,1,173.08,c & b Narine,0
IPL_2023_048,2,GT,Azmatullah Omarzai,26,16,2,1,162.5,run out,0
IPL_2023_048,2,GT,Rahul Tewatia,29,24,1,1,120.83,not out,1
IPL_2023_049,1,DC,David Warner,21,18,2,0,116.67,run out,0
IPL_2023_049,1,DC,Prithvi Shaw,41,31,3,2,132.26,lbw b Chahal,0
IPL_2023_049,1,DC,Jake Fraser-McGurk,40,32,2,1,125.0,c Dhoni b Bumrah,0
IPL_2023_049,1,DC,Rishabh Pant,34,27,1,1,125.93,run out,0
IPL_2023_049,1,DC,Tristan Stubbs,17,12,2,0,141.67,run out,0
IPL_2023_049,2,KKR,Phil Salt,14,8,1,0,175.0,c Dhoni b Bumrah,0
IPL_2023_049,2,KKR,Sunil Narine,18,12,1,1,150.0,lbw b Chahal,0
IPL_2023_049,2,KKR,Venkatesh Iyer,35,24,1,1,145.83,b Cummins,0
IPL_2023_049,2,KKR,Shreyas Iyer,25,16,2,0,156.25,c Dhoni b Bumrah,0
IPL_2023_049,2,KKR,Rinku Singh,51,36,4,2,141.67,lbw b Chahal,0
IPL_2023_049,2,KKR,Andre Russell,40,24,2,1,166.67,not out,1
IPL_2023_050,1,GT,Shubman Gill,42,34,3,2,123.53,lbw b Chahal,0
IPL_2023_050,1,GT,Wriddhiman Saha,25,14,2,1,178.57,b Cummins,0
IPL_2023_050,1,GT,Sai Sudharsan,21,14,1,0,150.0,lbw b Chahal,0
IPL_2023_050,1,GT,David Miller,41,30,3,2,136.67,c Dhoni b Bumrah,0
IPL_2023_050,1,GT,Azmatullah Omarzai,43,28,1,1,153.57,not out,1
IPL_2023_050,2,RCB,Faf du Plessis,33,22,3,1,150.0,b Cummins,0
IPL_2023_050,2,RCB,Virat Kohli,40,31,3,2,129.03,lbw b Chahal,0
IPL_2023_050,2,RCB,Will Jacks,14,11,1,0,127.27,b Cummins,0
IPL_2023_050,2,RCB,Rajat Patidar,44,31,2,2,141.94,b Cummins,0
IPL_2023_050,2,RCB,Glenn Maxwell,21,14,1,1,150.0,c & b Narine,0
IPL_2023_050,2,RCB,Cameron Green,17,11,1,0,154.55,not out,1
IPL_2023_051,1,DC,David Warner,12,10,1,0,120.0,lbw b Chahal,0
IPL_2023_051,1,DC,Prithvi Shaw,32,23,1,1,139.13,c Dhoni b Bumrah,0
IPL_2023_051,1,DC,Jake Fraser-McGurk,59,37,4,3,159.46,lbw b Chahal,0
IPL_2023_051,1,DC,Rishabh Pant,46,25,2,2,184.0,lbw b Chahal,0
IPL_2023_051,1,DC,Tristan Stubbs,30,21,1,1,142.86,lbw b Chahal,0
IPL_2023_051,1,DC,Axar Patel,5,4,0,0,125.0,lbw b Chahal,0
IPL_2023_051,2,RR,Yashasvi Jaiswal,22,18,1,0,122.22,lbw b Chahal,0
IPL_2023_051,2,RR,Jos Buttler,17,14,0,0,121.43,b Cummins,0
IPL_2023_051,2,RR,Sanju Samson,18,14,1,0,128.57,c Dhoni b Bumrah,0
IPL_2023_051,2,RR,Riyan Parag,21,17,1,1,123.53,c Dhoni b Bumrah,0
IPL_2023_051,2,RR,Dhruv Jurel,65,37,2,4,175.68,run out,0
IPL_2023_051,2,RR,Shimron Hetmyer,24,20,1,0,120.0,c Dhoni b Bumrah,0
IPL_2023_052,1,LSG,KL Rahul,12,10,1,0,120.0,c Dhoni b Bumrah,0
IPL_2023_052,1,LSG,Quinton de Kock,25,14,2,0,178.57,b Cummins,0
IPL_2023_052,1,LSG,Marcus Stoinis,40,23,1,1,173.91,c Dhoni b Bumrah,0
IPL_2023_052,1,LSG,Nicholas Pooran,28,16,1,0,175.0,run out,0
IPL_2023_052,1,LSG,Ayush Badoni,42,30,1,1,140.0,c & b Narine,0
IPL_2023_052,1,LSG,Deepak Hooda,38,27,3,1,140.74,not out,1
IPL_2023_052,2,SRH,Travis Head,28,22,2,1,127.27,b Cummins,0
IPL_2023_052,2,SRH,Abhishek Sharma,43,31,4,1,138.71,c & b Narine,0
IPL_2023_052,2,SRH,Rahul Tripathi,59,37,4,2,159.46,b Cummins,0
IPL_2023_052,2,SRH,Aiden Markram,20,15,1,0,133.33,run out,0
IPL_2023_052,2,SRH,Heinrich Klaasen,11,8,0,0,137.5,c & b Narine,0
IPL_2023_052,2,SRH,Nitish Kumar Reddy,11,7,1,0,157.14,not out,1
IPL_2023_053,1,PBKS,Shikhar Dhawan,56,35,5,3,160.0,run out,0
IPL_2023_053,1,PBKS,Jonny Bairstow,15,11,1,0,136.36,b Cummins,0
IPL_2023_053,1,PBKS,Prabhsimran Singh,16,9,1,0,177.78,b Cummins,0
IPL_2023_053,1,PBKS,Rilee Rossouw,47,33,4,1,142.42,run out,0
IPL_2023_053,1,PBKS,Sam Curran,44,26,2,1,169.23,b Cummins,0
IPL_2023_053,1,PBKS,Jitesh Sharma,9,6,0,0,150.0,run out,0
IPL_2023_053,2,CSK,Ruturaj Gaikwad,30,25,2,1,120.0,run out,0
IPL_2023_053,2,CSK,Rachin Ravindra,20,16,1,0,125.0,c & b Narine,0
IPL_2023_053,2,CSK,Ajinkya Rahane,11,8,1,0,137.5,c & b Narine,0
IPL_2023_053,2,CSK,Daryl Mitchell,49,27,3,1,181.48,lbw b Chahal,0
IPL_2023_053,2,CSK,Shivam Dube,16,12,0,0,133.33,b Cummins,0
IPL_2023_053,2,CSK,Ravindra Jadeja,26,19,1,1,136.84,run out,0
IPL_2023_053,2,CSK,MS Dhoni,21,13,1,0,161.54,not out,1
IPL_2023_054,1,GT,Shubman Gill,37,24,2,1,154.17,c Dhoni b Bumrah,0
IPL_2023_054,1,GT,Wriddhiman Saha,49,29,2,2,168.97,run out,0
IPL_2023_054,1,GT,Sai Sudharsan,55,33,3,3,166.67,c Dhoni b Bumrah,0
IPL_2023_054,1,GT,David Miller,20,12,0,1,166.67,c Dhoni b Bumrah,0
IPL_2023_054,1,GT,Azmatullah Omarzai,38,22,2,1,172.73,not out,1
IPL_2023_054,2,KKR,Phil Salt,31,20,1,1,155.0,c & b Narine,0
IPL_2023_054,2,KKR,Sunil Narine,57,38,5,2,150.0,c Dhoni b Bumrah,0
IPL_2023_054,2,KKR,Venkatesh Iyer,50,32,2,1,156.25,lbw b Chahal,0
