match_id,innings,team,player,overs,balls_bowled,maidens,runs_conceded,wickets,economy,bowling_avg,bowling_sr
IPL_2020_056,2,GT,Rahul Tewatia,4.0,24,0,29,2,7.25,14.5,12.0
IPL_2020_056,2,GT,Rashid Khan,4.0,24,0,23,1,5.75,23.0,24.0
IPL_2020_056,2,GT,Mohit Sharma,4.0,24,0,10,3,2.5,3.33,8.0
IPL_2020_056,2,GT,Noor Ahmad,4.0,24,0,62,3,15.5,20.67,8.0
IPL_2020_057,1,LSG,Marcus Stoinis,4.0,24,0,43,0,10.75,,
IPL_2020_057,1,LSG,Deepak Hooda,4.0,24,0,32,3,8.0,10.67,8.0
IPL_2020_057,1,LSG,Krunal Pandya,4.0,24,0,21,3,5.25,7.0,8.0
IPL_2020_057,1,LSG,Ravi Bishnoi,4.0,24,0,21,3,5.25,7.0,8.0
IPL_2020_057,1,LSG,Mohsin Khan,4.0,24,0,66,2,16.5,33.0,12.0
IPL_2020_057,2,SRH,Abhishek Sharma,4.0,24,0,26,1,6.5,26.0,24.0
IPL_2020_057,2,SRH,Nitish Kumar Reddy,4.0,24,0,29,0,7.25,,
IPL_2020_057,2,SRH,Shahbaz Ahmed,4.0,24,0,22,1,5.5,22.0,24.0
IPL_2020_057,2,SRH,Pat Cummins,4.0,24,0,17,1,4.25,17.0,24.0
IPL_2020_057,2,SRH,Bhuvneshwar Kumar,4.0,24,0,90,0,22.5,,
IPL_2020_058,1,RCB,Will Jacks,4.0,24,0,29,1,7.25,29.0,24.0
IPL_2020_058,1,RCB,Glenn Maxwell,4.0,24,0,24,2,6.0,12.0,12.0
IPL_2020_058,1,RCB,Cameron Green,4.0,24,0,29,0,7.25,,
IPL_2020_058,1,RCB,Karn Sharma,4.0,24,0,19,1,4.75,19.0,24.0
IPL_2020_058,1,RCB,Lockie Ferguson,4.0,24,0,75,3,18.75,25.0,8.0
IPL_2020_058,2,PBKS,Sam Curran,4.0,24,0,45,0,11.25,,
IPL_2020_058,2,PBKS,Harpreet Brar,4.0,24,0,31,2,7.75,15.5,12.0
IPL_2020_058,2,PBKS,Harshal Patel,4.0,24,0,19,0,4.75,,
IPL_2020_058,2,PBKS,Kagiso Rabada,4.0,24,0,16,1,4.0,16.0,24.0
IPL_2020_058,2,PBKS,Arshdeep Singh,4.0,24,0,71,2,17.75,35.5,12.0
IPL_2020_059,1,LSG,Marcus Stoinis,4.0,24,0,29,3,7.25,9.67,8.0
IPL_2020_059,1,LSG,Deepak Hooda,4.0,24,0,33,2,8.25,16.5,12.0
IPL_2020_059,1,LSG,Krunal Pandya,4.0,24,0,21,2,5.25,10.5,12.0
IPL_2020_059,1,LSG,Ravi Bishnoi,4.0,24,0,28,1,7.0,28.0,24.0
IPL_2020_059,1,LSG,Mohsin Khan,4.0,24,0,86,2,21.5,43.0,12.0
IPL_2020_059,2,CSK,Rachin Ravindra,4.0,24,0,37,1,9.25,37.0,24.0
IPL_2020_059,2,CSK,Daryl Mitchell,4.0,24,0,32,0,8.0,,
IPL_2020_059,2,CSK,Shivam Dube,4.0,24,0,18,2,4.5,9.0,12.0
IPL_2020_059,2,CSK,Ravindra Jadeja,4.0,24,1,23,2,5.75,11.5,12.0
IPL_2020_059,2,CSK,Mitchell Santner,4.0,24,0,81,2,20.25,40.5,12.0
IPL_2020_060,1,LSG,Marcus Stoinis,4.0,24,0,40,0,10.0,,
IPL_2020_060,1,LSG,Deepak Hooda,4.0,24,0,28,2,7.0,14.0,12.0
IPL_2020_060,1,LSG,Krunal Pandya,4.0,24,0,26,0,6.5,,
IPL_2020_060,1,LSG,Ravi Bishnoi,4.0,24,1,13,0,3.25,,
IPL_2020_060,1,LSG,Mohsin Khan,4.0,24,0,78,1,19.5,78.0,24.0
IPL_2020_060,2,MI,Hardik Pandya,4.0,24,0,37,2,9.25,18.5,12.0
IPL_2020_060,2,MI,Romario Shepherd,4.0,24,0,28,2,7.0,14.0,12.0
IPL_2020_060,2,MI,Mohammad Nabi,4.0,24,0,20,1,5.0,20.0,24.0
IPL_2020_060,2,MI,Gerald Coetzee,4.0,24,0,24,1,6.0,24.0,24.0
IPL_2020_060,2,MI,Piyush Chawla,4.0,24,0,88,1,22.0,88.0,24.0
IPL_2021_001,1,DC,Axar Patel,4.0,24,0,28,1,7.0,28.0,24.0
IPL_2021_001,1,DC,Kuldeep Yadav,4.0,24,0,40,1,10.0,40.0,24.0
IPL_2021_001,1,DC,Khaleel Ahmed,4.0,24,0,17,1,4.25,17.0,24.0
IPL_2021_001,1,DC,Mukesh Kumar,4.0,24,0,23,2,5.75,11.5,12.0
IPL_2021_001,1,DC,Ishant Sharma,4.0,24,0,83,1,20.75,83.0,24.0
IPL_2021_001,2,CSK,Rachin Ravindra,4.0,24,0,29,2,7.25,14.5,12.0
IPL_2021_001,2,CSK,Daryl Mitchell,4.0,24,0,22,1,5.5,22.0,24.0
IPL_2021_001,2,CSK,Shivam Dube,4.0,24,0,23,1,5.75,23.0,24.0
IPL_2021_001,2,CSK,Ravindra Jadeja,4.0,24,0,12,3,3.0,4.0,8.0
IPL_2021_001,2,CSK,Mitchell Santner,4.0,24,0,72,0,18.0,,
IPL_2021_002,1,RR,Rovman Powell,4.0,24,0,43,2,10.75,21.5,12.0
IPL_2021_002,1,RR,Ravichandran Ashwin,4.0,24,0,34,1,8.5,34.0,24.0
IPL_2021_002,1,RR,Trent Boult,4.0,24,1,19,1,4.75,19.0,24.0
IPL_2021_002,1,RR,Avesh Khan,4.0,24,0,16,0,4.0,,
IPL_2021_002,1,RR,Sandeep Sharma,4.0,24,0,68,1,17.0,68.0,24.0
IPL_2021_002,2,CSK,Rachin Ravindra,4.0,24,0,41,2,10.25,20.5,12.0
IPL_2021_002,2,CSK,Daryl Mitchell,4.0,24,0,30,2,7.5,15.0,12.0
IPL_2021_002,2,CSK,Shivam Dube,4.0,24,0,24,1,6.0,24.0,24.0
IPL_2021_002,2,CSK,Ravindra Jadeja,4.0,24,0,19,1,4.75,19.0,24.0
IPL_2021_002,2,CSK,Mitchell Santner,4.0,24,0,62,2,15.5,31.0,12.0
IPL_2021_003,1,PBKS,Sam Curran,4.0,24,0,28,2,7.0,14.0,12.0
IPL_2021_003,1,PBKS,Harpreet Brar,4.0,24,0,30,2,7.5,15.0,12.0
IPL_2021_003,1,PBKS,Harshal Patel,4.0,24,0,22,0,5.5,,
IPL_2021_003,1,PBKS,Kagiso Rabada,4.0,24,0,14,2,3.5,7.0,12.0
IPL_2021_003,1,PBKS,Arshdeep Singh,4.0,24,0,85,2,21.25,42.5,12.0
IPL_2021_003,2,GT,Azmatullah Omarzai,4.0,24,0,22,1,5.5,22.0,24.0
IPL_2021_003,2,GT,Rahul Tewatia,4.0,24,0,25,2,6.25,12.5,12.0
IPL_2021_003,2,GT,Rashid Khan,4.0,24,0,16,2,4.0,8.0,12.0
IPL_2021_003,2,GT,Mohit Sharma,4.0,24,1,19,0,4.75,,
IPL_2021_003,2,GT,Noor Ahmad,4.0,24,0,73,3,18.25,24.33,8.0
IPL_2021_004,1,PBKS,Sam Curran,4.0,24,0,29,1,7.25,29.0,24.0
IPL_2021_004,1,PBKS,Harpreet Brar,4.0,24,0,22,2,5.5,11.0,12.0
IPL_2021_004,1,PBKS,Harshal Patel,4.0,24,0,20,0,5.0,,
IPL_2021_004,1,PBKS,Kagiso Rabada,4.0,24,0,24,1,6.0,24.0,24.0
IPL_2021_004,1,PBKS,Arshdeep Singh,4.0,24,0,79,2,19.75,39.5,12.0
IPL_2021_004,2,LSG,Marcus Stoinis,4.0,24,0,31,1,7.75,31.0,24.0
IPL_2021_004,2,LSG,Deepak Hooda,4.0,24,0,29,1,7.25,29.0,24.0
IPL_2021_004,2,LSG,Krunal Pandya,4.0,24,0,19,0,4.75,,
IPL_2021_004,2,LSG,Ravi Bishnoi,4.0,24,0,15,1,3.75,15.0,24.0
IPL_2021_004,2,LSG,Mohsin Khan,4.0,24,0,74,1,18.5,74.0,24.0
IPL_2021_005,1,RR,Rovman Powell,4.0,24,0,43,1,10.75,43.0,24.0
IPL_2021_005,1,RR,Ravichandran Ashwin,4.0,24,0,22,0,5.5,,
IPL_2021_005,1,RR,Trent Boult,4.0,24,1,19,2,4.75,9.5,12.0
IPL_2021_005,1,RR,Avesh Khan,4.0,24,0,20,3,5.0,6.67,8.0
IPL_2021_005,1,RR,Sandeep Sharma,4.0,24,0,69,2,17.25,34.5,12.0
IPL_2021_005,2,LSG,Marcus Stoinis,4.0,24,0,32,2,8.0,16.0,12.0
IPL_2021_005,2,LSG,Deepak Hooda,4.0,24,0,21,2,5.25,10.5,12.0
IPL_2021_005,2,LSG,Krunal Pandya,4.0,24,0,20,2,5.0,10.0,12.0
IPL_2021_005,2,LSG,Ravi Bishnoi,4.0,24,0,21,2,5.25,10.5,12.0
IPL_2021_005,2,LSG,Mohsin Khan,4.0,24,0,83,0,20.75,,
IPL_2021_006,1,CSK,Rachin Ravindra,4.0,24,0,39,1,9.75,39.0,24.0
IPL_2021_006,1,CSK,Daryl Mitchell,4.0,24,0,29,1,7.25,29.0,24.0
IPL_2021_006,1,CSK,Shivam Dube,4.0,24,0,20,3,5.0,6.67,8.0
IPL_2021_006,1,CSK,Ravindra Jadeja,4.0,24,1,13,2,3.25,6.5,12.0
IPL_2021_006,1,CSK,Mitchell Santner,4.0,24,0,62,2,15.5,31.0,12.0
IPL_2021_006,2,LSG,Marcus Stoinis,4.0,24,0,30,1,7.5,30.0,24.0
IPL_2021_006,2,LSG,Deepak Hooda,4.0,24,0,31,1,7.75,31.0,24.0
IPL_2021_006,2,LSG,Krunal Pandya,4.0,24,0,24,1,6.0,24.0,24.0
IPL_2021_006,2,LSG,Ravi Bishnoi,4.0,24,0,19,3,4.75,6.33,8.0
IPL_2021_006,2,LSG,Mohsin Khan,4.0,24,0,61,0,15.25,,
IPL_2021_007,1,LSG,Marcus Stoinis,4.0,24,0,27,3,6.75,9.0,8.0
IPL_2021_007,1,LSG,Deepak Hooda,4.0,24,1,21,3,5.25,7.0,8.0
IPL_2021_007,1,LSG,Krunal Pandya,4.0,24,0,26,1,6.5,26.0,24.0
IPL_2021_007,1,LSG,Ravi Bishnoi,4.0,24,1,15,2,3.75,7.5,12.0
IPL_2021_007,1,LSG,Mohsin Khan,4.0,24,0,78,1,19.5,78.0,24.0
IPL_2021_007,2,RR,Rovman Powell,4.0,24,0,36,1,9.0,36.0,24.0
IPL_2021_007,2,RR,Ravichandran Ashwin,4.0,24,0,32,1,8.0,32.0,24.0
IPL_2021_007,2,RR,Trent Boult,4.0,24,0,24,2,6.0,12.0,12.0
IPL_2021_007,2,RR,Avesh Khan,4.0,24,0,19,2,4.75,9.5,12.0
IPL_2021_007,2,RR,Sandeep Sharma,4.0,24,0,69,1,17.25,69.0,24.0
IPL_2021_008,1,RCB,Will Jacks,4.0,24,0,37,2,9.25,18.5,12.0
IPL_2021_008,1,RCB,Glenn Maxwell,4.0,24,0,28,1,7.0,28.0,24.0
IPL_2021_008,1,RCB,Cameron Green,4.0,24,0,26,3,6.5,8.67,8.0
IPL_2021_008,1,RCB,Karn Sharma,4.0,24,0,16,2,4.0,8.0,12.0
IPL_2021_008,1,RCB,Lockie Ferguson,4.0,24,0,68,1,17.0,68.0,24.0
IPL_2021_008,2,DC,Axar Patel,4.0,24,0,35,1,8.75,35.0,24.0
IPL_2021_008,2,DC,Kuldeep Yadav,4.0,24,0,34,0,8.5,,
IPL_2021_008,2,DC,Khaleel Ahmed,4.0,24,0,25,2,6.25,12.5,12.0
IPL_2021_008,2,DC,Mukesh Kumar,4.0,24,0,12,1,3.0,12.0,24.0
IPL_2021_008,2,DC,Ishant Sharma,4.0,24,0,67,1,16.75,67.0,24.0
IPL_2021_009,1,RCB,Will Jacks,4.0,24,0,28,3,7.0,9.33,8.0
IPL_2021_009,1,RCB,Glenn Maxwell,4.0,24,0,31,1,7.75,31.0,24.0
IPL_2021_009,1,RCB,Cameron Green,4.0,24,0,27,2,6.75,13.5,12.0
IPL_2021_009,1,RCB,Karn Sharma,4.0,24,1,20,1,5.0,20.0,24.0
IPL_2021_009,1,RCB,Lockie Ferguson,4.0,24,0,61,3,15.25,20.33,8.0
IPL_2021_009,2,PBKS,Sam Curran,4.0,24,0,38,2,9.5,19.0,12.0
IPL_2021_009,2,PBKS,Harpreet Brar,4.0,24,1,21,1,5.25,21.0,24.0
IPL_2021_009,2,PBKS,Harshal Patel,4.0,24,0,16,1,4.0,16.0,24.0
IPL_2021_009,2,PBKS,Kagiso Rabada,4.0,24,0,20,2,5.0,10.0,12.0
IPL_2021_009,2,PBKS,Arshdeep Singh,4.0,24,0,75,2,18.75,37.5,12.0
IPL_2021_010,1,RR,Rovman Powell,4.0,24,0,43,2,10.75,21.5,12.0
IPL_2021_010,1,RR,Ravichandran Ashwin,4.0,24,0,21,1,5.25,21.0,24.0
IPL_2021_010,1,RR,Trent Boult,4.0,24,0,26,1,6.5,26.0,24.0
IPL_2021_010,1,RR,Avesh Khan,4.0,24,0,19,0,4.75,,
IPL_2021_010,1,RR,Sandeep Sharma,4.0,24,0,60,0,15.0,,
IPL_2021_010,2,DC,Axar Patel,4.0,24,0,34,1,8.5,34.0,24.0
IPL_2021_010,2,DC,Kuldeep Yadav,4.0,24,0,21,1,5.25,21.0,24.0
IPL_2021_010,2,DC,Khaleel Ahmed,4.0,24,0,23,1,5.75,23.0,24.0
IPL_2021_010,2,DC,Mukesh Kumar,4.0,24,0,16,0,4.0,,
IPL_2021_010,2,DC,Ishant Sharma,4.0,24,0,89,2,22.25,44.5,12.0
IPL_2021_011,1,CSK,Rachin Ravindra,4.0,24,0,31,2,7.75,15.5,12.0
IPL_2021_011,1,CSK,Daryl Mitchell,4.0,24,0,26,1,6.5,26.0,24.0
IPL_2021_011,1,CSK,Shivam Dube,4.0,24,0,17,1,4.25,17.0,24.0
IPL_2021_011,1,CSK,Ravindra Jadeja,4.0,24,0,13,2,3.25,6.5,12.0
IPL_2021_011,1,CSK,Mitchell Santner,4.0,24,0,80,1,20.0,80.0,24.0
IPL_2021_011,2,SRH,Abhishek Sharma,4.0,24,0,25,0,6.25,,
IPL_2021_011,2,SRH,Nitish Kumar Reddy,4.0,24,0,20,1,5.0,20.0,24.0
IPL_2021_011,2,SRH,Shahbaz Ahmed,4.0,24,1,21,0,5.25,,
IPL_2021_011,2,SRH,Pat Cummins,4.0,24,0,21,1,5.25,21.0,24.0
IPL_2021_011,2,SRH,Bhuvneshwar Kumar,4.0,24,0,85,2,21.25,42.5,12.0
IPL_2021_012,1,KKR,Sunil Narine,4.0,24,0,30,2,7.5,15.0,12.0
IPL_2021_012,1,KKR,Andre Russell,4.0,24,0,30,3,7.5,10.0,8.0
IPL_2021_012,1,KKR,Ramandeep Singh,4.0,24,0,20,3,5.0,6.67,8.0
IPL_2021_012,1,KKR,Mitchell Starc,4.0,24,0,25,0,6.25,,
IPL_2021_012,1,KKR,Harshit Rana,4.0,24,0,87,2,21.75,43.5,12.0
IPL_2021_012,2,DC,Axar Patel,4.0,24,0,36,3,9.0,12.0,8.0
IPL_2021_012,2,DC,Kuldeep Yadav,4.0,24,0,25,0,6.25,,
IPL_2021_012,2,DC,Khaleel Ahmed,4.0,24,0,30,2,7.5,15.0,12.0
IPL_2021_012,2,DC,Mukesh Kumar,4.0,24,0,18,1,4.5,18.0,24.0
IPL_2021_012,2,DC,Ishant Sharma,4.0,24,0,71,1,17.75,71.0,24.0
IPL_2021_013,1,RCB,Will Jacks,4.0,24,0,36,0,9.0,,
IPL_2021_013,1,RCB,Glenn Maxwell,4.0,24,0,23,0,5.75,,
IPL_2021_013,1,RCB,Cameron Green,4.0,24,0,26,2,6.5,13.0,12.0
IPL_2021_013,1,RCB,Karn Sharma,4.0,24,0,17,1,4.25,17.0,24.0
IPL_2021_013,1,RCB,Lockie Ferguson,4.0,24,0,90,2,22.5,45.0,12.0
IPL_2021_013,2,LSG,Marcus Stoinis,4.0,24,0,49,3,12.25,16.33,8.0
IPL_2021_013,2,LSG,Deepak Hooda,4.0,24,0,30,2,7.5,15.0,12.0
IPL_2021_013,2,LSG,Krunal Pandya,4.0,24,0,28,2,7.0,14.0,12.0
IPL_2021_013,2,LSG,Ravi Bishnoi,4.0,24,0,20,2,5.0,10.0,12.0
IPL_2021_013,2,LSG,Mohsin Khan,4.0,24,0,71,2,17.75,35.5,12.0
IPL_2021_014,1,RCB,Will Jacks,4.0,24,0,45,2,11.25,22.5,12.0
IPL_2021_014,1,RCB,Glenn Maxwell,4.0,24,0,31,1,7.75,31.0,24.0
IPL_2021_014,1,RCB,Cameron Green,4.0,24,0,19,2,4.75,9.5,12.0
IPL_2021_014,1,RCB,Karn Sharma,4.0,24,0,14,2,3.5,7.0,12.0
IPL_2021_014,1,RCB,Lockie Ferguson,4.0,24,0,66,0,16.5,,
IPL_2021_014,2,GT,Azmatullah Omarzai,4.0,24,0,34,1,8.5,34.0,24.0
IPL_2021_014,2,GT,Rahul Tewatia,4.0,24,0,25,1,6.25,25.0,24.0
IPL_2021_014,2,GT,Rashid Khan,4.0,24,0,26,2,6.5,13.0,12.0
IPL_2021_014,2,GT,Mohit Sharma,4.0,24,0,13,3,3.25,4.33,8.0
IPL_2021_014,2,GT,Noor Ahmad,4.0,24,0,71,3,17.75,23.67,8.0
IPL_2021_015,1,LSG,Marcus Stoinis,4.0,24,1,21,3,5.25,7.0,8.0
IPL_2021_015,1,LSG,Deepak Hooda,4.0,24,0,26,2,6.5,13.0,12.0
IPL_2021_015,1,LSG,Krunal Pandya,4.0,24,0,23,1,5.75,23.0,24.0
IPL_2021_015,1,LSG,Ravi Bishnoi,4.0,24,0,17,2,4.25,8.5,12.0
IPL_2021_015,1,LSG,Mohsin Khan,4.0,24,0,61,2,15.25,30.5,12.0
IPL_2021_015,2,CSK,Rachin Ravindra,4.0,24,0,40,2,10.0,20.0,12.0
IPL_2021_015,2,CSK,Daryl Mitchell,4.0,24,0,24,2,6.0,12.0,12.0
IPL_2021_015,2,CSK,Shivam Dube,4.0,24,0,27,2,6.75,13.5,12.0
IPL_2021_015,2,CSK,Ravindra Jadeja,4.0,24,1,11,3,2.75,3.67,8.0
IPL_2021_015,2,CSK,Mitchell Santner,4.0,24,0,70,2,17.5,35.0,12.0
IPL_2021_016,1,RR,Rovman Powell,4.0,24,0,38,2,9.5,19.0,12.0
IPL_2021_016,1,RR,Ravichandran Ashwin,4.0,24,0,26,2,6.5,13.0,12.0
IPL_2021_016,1,RR,Trent Boult,4.0,24,0,13,0,3.25,,
IPL_2021_016,1,RR,Avesh Khan,4.0,24,0,12,3,3.0,4.0,8.0
IPL_2021_016,1,RR,Sandeep Sharma,4.0,24,0,67,0,16.75,,
IPL_2021_016,2,SRH,Abhishek Sharma,4.0,24,0,25,2,6.25,12.5,12.0
IPL_2021_016,2,SRH,Nitish Kumar Reddy,4.0,24,0,32,1,8.0,32.0,24.0
IPL_2021_016,2,SRH,Shahbaz Ahmed,4.0,24,0,17,3,4.25,5.67,8.0
IPL_2021_016,2,SRH,Pat Cummins,4.0,24,0,16,2,4.0,8.0,12.0
IPL_2021_016,2,SRH,Bhuvneshwar Kumar,4.0,24,0,74,2,18.5,37.0,12.0
IPL_2021_017,1,DC,Axar Patel,4.0,24,0,31,0,7.75,,
IPL_2021_017,1,DC,Kuldeep Yadav,4.0,24,0,29,3,7.25,9.67,8.0
IPL_2021_017,1,DC,Khaleel Ahmed,4.0,24,0,28,1,7.0,28.0,24.0
IPL_2021_017,1,DC,Mukesh Kumar,4.0,24,0,22,2,5.5,11.0,12.0
IPL_2021_017,1,DC,Ishant Sharma,4.0,24,0,72,2,18.0,36.0,12.0
IPL_2021_017,2,CSK,Rachin Ravindra,4.0,24,0,33,2,8.25,16.5,12.0
IPL_2021_017,2,CSK,Daryl Mitchell,4.0,24,0,34,1,8.5,34.0,24.0
IPL_2021_017,2,CSK,Shivam Dube,4.0,24,0,17,3,4.25,5.67,8.0
IPL_2021_017,2,CSK,Ravindra Jadeja,4.0,24,0,24,1,6.0,24.0,24.0
IPL_2021_017,2,CSK,Mitchell Santner,4.0,24,0,76,1,19.0,76.0,24.0
IPL_2021_018,1,LSG,Marcus Stoinis,4.0,24,0,25,1,6.25,25.0,24.0
IPL_2021_018,1,LSG,Deepak Hooda,4.0,24,0,21,3,5.25,7.0,8.0
IPL_2021_018,1,LSG,Krunal Pandya,4.0,24,0,30,3,7.5,10.0,8.0
IPL_2021_018,1,LSG,Ravi Bishnoi,4.0,24,0,18,1,4.5,18.0,24.0
IPL_2021_018,1,LSG,Mohsin Khan,4.0,24,0,79,2,19.75,39.5,12.0
IPL_2021_018,2,GT,Azmatullah Omarzai,4.0,24,0,46,3,11.5,15.33,8.0
IPL_2021_018,2,GT,Rahul Tewatia,4.0,24,0,20,1,5.0,20.0,24.0
IPL_2021_018,2,GT,Rashid Khan,4.0,24,0,18,3,4.5,6.0,8.0
IPL_2021_018,2,GT,Mohit Sharma,4.0,24,0,21,1,5.25,21.0,24.0
IPL_2021_018,2,GT,Noor Ahmad,4.0,24,0,79,3,19.75,26.33,8.0
IPL_2021_019,1,PBKS,Sam Curran,4.0,24,0,45,2,11.25,22.5,12.0
IPL_2021_019,1,PBKS,Harpreet Brar,4.0,24,0,30,1,7.5,30.0,24.0
IPL_2021_019,1,PBKS,Harshal Patel,4.0,24,0,17,3,4.25,5.67,8.0
IPL_2021_019,1,PBKS,Kagiso Rabada,4.0,24,0,14,2,3.5,7.0,12.0
IPL_2021_019,1,PBKS,Arshdeep Singh,4.0,24,0,81,2,20.25,40.5,12.0
IPL_2021_019,2,LSG,Marcus Stoinis,4.0,24,0,33,3,8.25,11.0,8.0
IPL_2021_019,2,LSG,Deepak Hooda,4.0,24,0,31,1,7.75,31.0,24.0
IPL_2021_019,2,LSG,Krunal Pandya,4.0,24,0,25,0,6.25,,
IPL_2021_019,2,LSG,Ravi Bishnoi,4.0,24,1,16,2,4.0,8.0,12.0
IPL_2021_019,2,LSG,Mohsin Khan,4.0,24,0,65,0,16.25,,
IPL_2021_020,1,PBKS,Sam Curran,4.0,24,0,36,2,9.0,18.0,12.0
IPL_2021_020,1,PBKS,Harpreet Brar,4.0,24,0,27,3,6.75,9.0,8.0
IPL_2021_020,1,PBKS,Harshal Patel,4.0,24,1,21,2,5.25,10.5,12.0
IPL_2021_020,1,PBKS,Kagiso Rabada,4.0,24,1,16,1,4.0,16.0,24.0
IPL_2021_020,1,PBKS,Arshdeep Singh,4.0,24,0,83,1,20.75,83.0,24.0
IPL_2021_020,2,RR,Rovman Powell,4.0,24,0,38,2,9.5,19.0,12.0
IPL_2021_020,2,RR,Ravichandran Ashwin,4.0,24,0,30,1,7.5,30.0,24.0
IPL_2021_020,2,RR,Trent Boult,4.0,24,0,21,0,5.25,,
IPL_2021_020,2,RR,Avesh Khan,4.0,24,0,20,0,5.0,,
IPL_2021_020,2,RR,Sandeep Sharma,4.0,24,0,75,2,18.75,37.5,12.0
IPL_2021_021,1,DC,Axar Patel,4.0,24,0,36,2,9.0,18.0,12.0
IPL_2021_021,1,DC,Kuldeep Yadav,4.0,24,0,35,0,8.75,,
IPL_2021_021,1,DC,Khaleel Ahmed,4.0,24,0,21,3,5.25,7.0,8.0
IPL_2021_021,1,DC,Mukesh Kumar,4.0,24,0,17,1,4.25,17.0,24.0
IPL_2021_021,1,DC,Ishant Sharma,4.0,24,0,86,3,21.5,28.67,8.0
IPL_2021_021,2,PBKS,Sam Curran,4.0,24,0,23,1,5.75,23.0,24.0
IPL_2021_021,2,PBKS,Harpreet Brar,4.0,24,1,22,3,5.5,7.33,8.0
IPL_2021_021,2,PBKS,Harshal Patel,4.0,24,0,26,3,6.5,8.67,8.0
IPL_2021_021,2,PBKS,Kagiso Rabada,4.0,24,0,18,2,4.5,9.0,12.0
IPL_2021_021,2,PBKS,Arshdeep Singh,4.0,24,0,67,1,16.75,67.0,24.0
IPL_2021_022,1,LSG,Marcus Stoinis,4.0,24,0,44,1,11.0,44.0,24.0
IPL_2021_022,1,LSG,Deepak Hooda,4.0,24,0,22,1,5.5,22.0,24.0
IPL_2021_022,1,LSG,Krunal Pandya,4.0,24,0,17,0,4.25,,
IPL_2021_022,1,LSG,Ravi Bishnoi,4.0,24,0,22,0,5.5,,
IPL_2021_022,1,LSG,Mohsin Khan,4.0,24,0,68,1,17.0,68.0,24.0
IPL_2021_022,2,SRH,Abhishek Sharma,4.0,24,0,47,1,11.75,47.0,24.0
IPL_2021_022,2,SRH,Nitish Kumar Reddy,4.0,24,0,36,3,9.0,12.0,8.0
IPL_2021_022,2,SRH,Shahbaz Ahmed,4.0,24,0,15,2,3.75,7.5,12.0
IPL_2021_022,2,SRH,Pat Cummins,4.0,24,0,19,1,4.75,19.0,24.0
IPL_2021_022,2,SRH,Bhuvneshwar Kumar,4.0,24,0,72,3,18.0,24.0,8.0
IPL_2021_023,1,LSG,Marcus Stoinis,4.0,24,0,36,1,9.0,36.0,24.0
IPL_2021_023,1,LSG,Deepak Hooda,4.0,24,0,22,2,5.5,11.0,12.0
IPL_2021_023,1,LSG,Krunal Pandya,4.0,24,0,23,1,5.75,23.0,24.0
IPL_2021_023,1,LSG,Ravi Bishnoi,4.0,24,1,16,3,4.0,5.33,8.0
IPL_2021_023,1,LSG,Mohsin Khan,4.0,24,0,59,0,14.75,,
IPL_2021_023,2,MI,Hardik Pandya,4.0,24,0,23,3,5.75,7.67,8.0
IPL_2021_023,2,MI,Romario Shepherd,4.0,24,0,33,1,8.25,33.0,24.0
IPL_2021_023,2,MI,Mohammad Nabi,4.0,24,0,15,1,3.75,15.0,24.0
IPL_2021_023,2,MI,Gerald Coetzee,4.0,24,0,19,2,4.75,9.5,12.0
IPL_2021_023,2,MI,Piyush Chawla,4.0,24,0,74,2,18.5,37.0,12.0
IPL_2021_024,1,LSG,Marcus Stoinis,4.0,24,0,30,0,7.5,,
IPL_2021_024,1,LSG,Deepak Hooda,4.0,24,0,28,0,7.0,,
IPL_2021_024,1,LSG,Krunal Pandya,4.0,24,0,16,1,4.0,16.0,24.0
IPL_2021_024,1,LSG,Ravi Bishnoi,4.0,24,0,11,2,2.75,5.5,12.0
IPL_2021_024,1,LSG,Mohsin Khan,4.0,24,0,64,1,16.0,64.0,24.0
IPL_2021_024,2,DC,Axar Patel,4.0,24,0,35,1,8.75,35.0,24.0
IPL_2021_024,2,DC,Kuldeep Yadav,4.0,24,0,31,2,7.75,15.5,12.0
IPL_2021_024,2,DC,Khaleel Ahmed,4.0,24,0,17,1,4.25,17.0,24.0
IPL_2021_024,2,DC,Mukesh Kumar,4.0,24,0,22,2,5.5,11.0,12.0
IPL_2021_024,2,DC,Ishant Sharma,4.0,24,0,63,1,15.75,63.0,24.0
IPL_2021_025,1,RR,Rovman Powell,4.0,24,0,40,2,10.0,20.0,12.0
IPL_2021_025,1,RR,Ravichandran Ashwin,4.0,24,0,23,2,5.75,11.5,12.0
IPL_2021_025,1,RR,Trent Boult,4.0,24,0,17,2,4.25,8.5,12.0
IPL_2021_025,1,RR,Avesh Khan,4.0,24,0,20,3,5.0,6.67,8.0
IPL_2021_025,1,RR,Sandeep Sharma,4.0,24,0,73,1,18.25,73.0,24.0
IPL_2021_025,2,KKR,Sunil Narine,4.0,24,0,31,2,7.75,15.5,12.0
IPL_2021_025,2,KKR,Andre Russell,4.0,24,0,25,2,6.25,12.5,12.0
IPL_2021_025,2,KKR,Ramandeep Singh,4.0,24,0,23,1,5.75,23.0,24.0
IPL_2021_025,2,KKR,Mitchell Starc,4.0,24,0,20,2,5.0,10.0,12.0
IPL_2021_025,2,KKR,Harshit Rana,4.0,24,0,77,0,19.25,,
