match_id,innings,team,player,runs,balls,fours,sixes,strike_rate,dismissal,not_out,boundary_runs,boundary_percentage,is_fifty,is_hundred
IPL_2020_053,1,DC,Rishabh Pant,40,26,3,1,153.85,b Cummins,0,18,45.0,0,0
IPL_2020_053,2,PBKS,Shikhar Dhawan,47,27,3,2,174.07,c & b Narine,0,24,51.06,0,0
IPL_2020_053,2,PBKS,Jonny Bairstow,39,29,2,1,134.48,c Dhoni b Bumrah,0,14,35.9,0,0
IPL_2020_053,2,PBKS,Prabhsimran Singh,50,29,3,3,172.41,b Cummins,0,30,60.0,1,0
IPL_2020_053,2,PBKS,Rilee Rossouw,34,21,3,1,161.9,b Cummins,0,18,52.94,0,0
IPL_2020_054,1,GT,Shubman Gill,14,10,1,0,140.0,run out,0,4,28.57,0,0
IPL_2020_054,1,GT,Wriddhiman Saha,26,19,1,1,136.84,lbw b Chahal,0,10,38.46,0,0
IPL_2020_054,1,GT,Sai Sudharsan,44,38,3,2,115.79,c Dhoni b Bumrah,0,24,54.55,0,0
IPL_2020_054,1,GT,David Miller,13,10,1,0,130.0,run out,0,4,30.77,0,0
IPL_2020_054,1,GT,Azmatullah Omarzai,15,13,1,0,115.38,lbw b Chahal,0,4,26.67,0,0
IPL_2020_054,1,GT,Rahul Tewatia,12,8,0,0,150.0,b Cummins,0,0,0.0,0,0
IPL_2020_054,1,GT,Rashid Khan,32,22,1,1,145.45,not out,1,10,31.25,0,0
IPL_2020_054,2,RR,Yashasvi Jaiswal,68,38,7,2,178.95,run out,0,40,58.82,1,0
IPL_2020_054,2,RR,Jos Buttler,64,37,6,2,172.97,run out,0,36,56.25,1,0
IPL_2020_054,2,RR,Sanju Samson,42,27,2,1,155.56,lbw b Chahal,0,14,33.33,0,0
IPL_2020_055,1,MI,Rohit Sharma,15,13,1,0,115.38,run out,0,4,26.67,0,0
IPL_2020_055,1,MI,Ishan Kishan,20,14,2,0,142.86,run out,0,8,40.0,0,0
IPL_2020_055,1,MI,Suryakumar Yadav,18,12,2,0,150.0,lbw b Chahal,0,8,44.44,0,0
IPL_2020_055,1,MI,Tilak Varma,44,29,4,1,151.72,b Cummins,0,22,50.0,0,0
IPL_2020_055,1,MI,Hardik Pandya,31,25,1,1,124.0,c Dhoni b Bumrah,0,10,32.26,0,0
IPL_2020_055,1,MI,Tim David,35,25,2,1,140.0,c & b Narine,0,14,40.0,0,0
IPL_2020_055,1,MI,Romario Shepherd,3,2,0,0,150.0,not out,1,0,0.0,0,0
IPL_2020_055,2,LSG,KL Rahul,33,27,2,1,122.22,lbw b Chahal,0,14,42.42,0,0
IPL_2020_055,2,LSG,Quinton de Kock,31,26,2,1,119.23,c Dhoni b Bumrah,0,14,45.16,0,0
IPL_2020_055,2,LSG,Marcus Stoinis,31,25,2,1,124.0,run out,0,14,45.16,0,0
IPL_2020_055,2,LSG,Nicholas Pooran,12,8,1,0,150.0,c & b Narine,0,4,33.33,0,0
IPL_2020_055,2,LSG,Ayush Badoni,15,12,1,0,125.0,c & b Narine,0,4,26.67,0,0
IPL_2020_055,2,LSG,Deepak Hooda,28,22,2,0,127.27,lbw b Chahal,0,8,28.57,0,0
IPL_2020_056,1,GT,Shubman Gill,34,27,2,1,125.93,lbw b Chahal,0,14,41.18,0,0
IPL_2020_056,1,GT,Wriddhiman Saha,13,9,1,0,144.44,c & b Narine,0,4,30.77,0,0
IPL_2020_056,1,GT,Sai Sudharsan,10,8,0,0,125.0,c & b Narine,0,0,0.0,0,0
IPL_2020_056,1,GT,David Miller,62,35,4,3,177.14,b Cummins,0,34,54.84,1,0
IPL_2020_056,1,GT,Azmatullah Omarzai,64,37,5,3,172.97,c Dhoni b Bumrah,0,38,59.38,1,0
IPL_2020_056,1,GT,Rahul Tewatia,5,4,0,0,125.0,run out,0,0,0.0,0,0
IPL_2020_056,2,RCB,Faf du Plessis,34,29,3,1,117.24,b Cummins,0,18,52.94,0,0
IPL_2020_056,2,RCB,Virat Kohli,15,13,1,0,115.38,b Cummins,0,4,26.67,0,0
IPL_2020_056,2,RCB,Will Jacks,34,26,2,1,130.77,c & b Narine,0,14,41.18,0,0
IPL_2020_056,2,RCB,Rajat Patidar,34,20,2,1,170.0,run out,0,14,41.18,0,0
IPL_2020_056,2,RCB,Glenn Maxwell,21,16,2,0,131.25,b Cummins,0,8,38.1,0,0
IPL_2020_056,2,RCB,Cameron Green,28,16,2,0,175.0,not out,1,8,28.57,0,0
IPL_2020_057,1,SRH,Travis Head,21,17,2,0,123.53,run out,0,8,38.1,0,0
IPL_2020_057,1,SRH,Abhishek Sharma,26,17,1,1,152.94,lbw b Chahal,0,10,38.46,0,0
IPL_2020_057,1,SRH,Rahul Tripathi,24,14,2,0,171.43,c & b Narine,0,8,33.33,0,0
IPL_2020_057,1,SRH,Aiden Markram,12,8,1,0,150.0,b Cummins,0,4,33.33,0,0
IPL_2020_057,1,SRH,Heinrich Klaasen,66,36,6,3,183.33,b Cummins,0,42,63.64,1,0
IPL_2020_057,1,SRH,Nitish Kumar Reddy,34,28,2,1,121.43,not out,1,14,41.18,0,0
IPL_2020_057,2,LSG,KL Rahul,54,38,3,2,142.11,c Dhoni b Bumrah,0,24,44.44,1,0
IPL_2020_057,2,LSG,Quinton de Kock,37,21,3,2,176.19,c & b Narine,0,24,64.86,0,0
IPL_2020_057,2,LSG,Marcus Stoinis,29,16,1,1,181.25,run out,0,10,34.48,0,0
IPL_2020_057,2,LSG,Nicholas Pooran,53,38,5,1,139.47,b Cummins,0,26,49.06,1,0
IPL_2020_057,2,LSG,Ayush Badoni,11,7,1,0,157.14,run out,0,4,36.36,0,0
IPL_2020_058,1,PBKS,Shikhar Dhawan,42,32,4,1,131.25,b Cummins,0,22,52.38,0,0
IPL_2020_058,1,PBKS,Jonny Bairstow,31,22,2,1,140.91,c & b Narine,0,14,45.16,0,0
IPL_2020_058,1,PBKS,Prabhsimran Singh,53,31,4,3,170.97,c Dhoni b Bumrah,0,34,64.15,1,0
IPL_2020_058,1,PBKS,Rilee Rossouw,13,10,1,0,130.0,b Cummins,0,4,30.77,0,0
IPL_2020_058,1,PBKS,Sam Curran,16,10,1,0,160.0,run out,0,4,25.0,0,0
IPL_2020_058,1,PBKS,Jitesh Sharma,21,15,1,1,140.0,not out,1,10,47.62,0,0
IPL_2020_058,2,RCB,Faf du Plessis,27,20,2,0,135.0,c Dhoni b Bumrah,0,8,29.63,0,0
IPL_2020_058,2,RCB,Virat Kohli,31,20,1,1,155.0,c & b Narine,0,10,32.26,0,0
IPL_2020_058,2,RCB,Will Jacks,14,10,1,0,140.0,b Cummins,0,4,28.57,0,0
IPL_2020_058,2,RCB,Rajat Patidar,59,34,2,3,173.53,c Dhoni b Bumrah,0,26,44.07,1,0
IPL_2020_058,2,RCB,Glenn Maxwell,26,18,1,1,144.44,c Dhoni b Bumrah,0,10,38.46,0,0
IPL_2020_058,2,RCB,Cameron Green,25,18,1,1,138.89,not out,1,10,40.0,0,0
IPL_2020_059,1,CSK,Ruturaj Gaikwad,61,34,2,4,179.41,b Cummins,0,32,52.46,1,0
IPL_2020_059,1,CSK,Rachin Ravindra,53,30,2,1,176.67,b Cummins,0,14,26.42,1,0
IPL_2020_059,1,CSK,Ajinkya Rahane,13,8,1,0,162.5,c Dhoni b Bumrah,0,4,30.77,0,0
IPL_2020_059,1,CSK,Daryl Mitchell,46,27,3,1,170.37,c & b Narine,0,18,39.13,0,0
IPL_2020_059,1,CSK,Shivam Dube,24,21,1,1,114.29,lbw b Chahal,0,10,41.67,0,0
IPL_2020_059,2,LSG,KL Rahul,53,29,5,1,182.76,c & b Narine,0,26,49.06,1,0
IPL_2020_059,2,LSG,Quinton de Kock,19,11,1,0,172.73,lbw b Chahal,0,4,21.05,0,0
IPL_2020_059,2,LSG,Marcus Stoinis,32,18,1,1,177.78,lbw b Chahal,0,10,31.25,0,0
IPL_2020_059,2,LSG,Nicholas Pooran,34,20,2,1,170.0,c Dhoni b Bumrah,0,14,41.18,0,0
IPL_2020_059,2,LSG,Ayush Badoni,35,27,2,2,129.63,b Cummins,0,20,57.14,0,0
IPL_2020_059,2,LSG,Deepak Hooda,18,15,1,1,120.0,lbw b Chahal,0,10,55.56,0,0
IPL_2020_060,1,MI,Rohit Sharma,51,28,4,1,182.14,run out,0,22,43.14,1,0
IPL_2020_060,1,MI,Ishan Kishan,47,35,1,3,134.29,lbw b Chahal,0,22,46.81,0,0
IPL_2020_060,1,MI,Suryakumar Yadav,39,26,3,1,150.0,lbw b Chahal,0,18,46.15,0,0
IPL_2020_060,1,MI,Tilak Varma,11,9,0,0,122.22,run out,0,0,0.0,0,0
IPL_2020_060,1,MI,Hardik Pandya,37,22,3,1,168.18,c & b Narine,0,18,48.65,0,0
IPL_2020_060,2,LSG,KL Rahul,18,11,1,0,163.64,c & b Narine,0,4,22.22,0,0
IPL_2020_060,2,LSG,Quinton de Kock,52,30,3,1,173.33,b Cummins,0,18,34.62,1,0
IPL_2020_060,2,LSG,Marcus Stoinis,55,31,3,3,177.42,run out,0,30,54.55,1,0
IPL_2020_060,2,LSG,Nicholas Pooran,60,38,3,3,157.89,c Dhoni b Bumrah,0,30,50.0,1,0
IPL_2020_060,2,LSG,Ayush Badoni,12,10,0,0,120.0,lbw b Chahal,0,0,0.0,0,0
IPL_2021_001,1,CSK,Ruturaj Gaikwad,23,13,1,0,176.92,b Cummins,0,4,17.39,0,0
IPL_2021_001,1,CSK,Rachin Ravindra,33,24,3,1,137.5,c & b Narine,0,18,54.55,0,0
IPL_2021_001,1,CSK,Ajinkya Rahane,24,18,1,1,133.33,lbw b Chahal,0,10,41.67,0,0
IPL_2021_001,1,CSK,Daryl Mitchell,65,38,5,4,171.05,c Dhoni b Bumrah,0,44,67.69,1,0
IPL_2021_001,1,CSK,Shivam Dube,46,27,2,1,170.37,c & b Narine,0,14,30.43,0,0
IPL_2021_001,2,DC,David Warner,10,9,1,0,111.11,lbw b Chahal,0,4,40.0,0,0
IPL_2021_001,2,DC,Prithvi Shaw,43,32,2,2,134.38,run out,0,20,46.51,0,0
IPL_2021_001,2,DC,Jake Fraser-McGurk,44,35,2,2,125.71,c & b Narine,0,20,45.45,0,0
IPL_2021_001,2,DC,Rishabh Pant,15,10,1,0,150.0,c & b Narine,0,4,26.67,0,0
IPL_2021_001,2,DC,Tristan Stubbs,27,20,2,0,135.0,run out,0,8,29.63,0,0
IPL_2021_001,2,DC,Axar Patel,19,14,1,0,135.71,not out,1,4,21.05,0,0
IPL_2021_002,1,CSK,Ruturaj Gaikwad,21,16,1,0,131.25,b Cummins,0,4,19.05,0,0
IPL_2021_002,1,CSK,Rachin Ravindra,23,15,1,1,153.33,c & b Narine,0,10,43.48,0,0
IPL_2021_002,1,CSK,Ajinkya Rahane,49,36,2,2,136.11,c & b Narine,0,20,40.82,0,0
IPL_2021_002,1,CSK,Daryl Mitchell,33,20,3,1,165.0,b Cummins,0,18,54.55,0,0
IPL_2021_002,1,CSK,Shivam Dube,43,26,3,2,165.38,lbw b Chahal,0,24,55.81,0,0
IPL_2021_002,1,CSK,Ravindra Jadeja,11,7,0,0,157.14,b Cummins,0,0,0.0,0,0
IPL_2021_002,2,RR,Yashasvi Jaiswal,47,32,1,2,146.88,lbw b Chahal,0,16,34.04,0,0
IPL_2021_002,2,RR,Jos Buttler,32,20,4,0,160.0,run out,0,16,50.0,0,0
IPL_2021_002,2,RR,Sanju Samson,39,24,2,1,162.5,lbw b Chahal,0,14,35.9,0,0
IPL_2021_002,2,RR,Riyan Parag,15,13,1,0,115.38,c & b Narine,0,4,26.67,0,0
IPL_2021_002,2,RR,Dhruv Jurel,11,9,0,0,122.22,c & b Narine,0,0,0.0,0,0
IPL_2021_002,2,RR,Shimron Hetmyer,32,22,2,1,145.45,lbw b Chahal,0,14,43.75,0,0
IPL_2021_003,1,GT,Shubman Gill,16,11,0,0,145.45,lbw b Chahal,0,0,0.0,0,0
IPL_2021_003,1,GT,Wriddhiman Saha,26,17,1,1,152.94,c Dhoni b Bumrah,0,10,38.46,0,0
IPL_2021_003,1,GT,Sai Sudharsan,43,32,4,1,134.38,lbw b Chahal,0,22,51.16,0,0
IPL_2021_003,1,GT,David Miller,38,22,1,2,172.73,run out,0,16,42.11,0,0
IPL_2021_003,1,GT,Azmatullah Omarzai,24,20,2,0,120.0,c & b Narine,0,8,33.33,0,0
IPL_2021_003,1,GT,Rahul Tewatia,32,18,1,1,177.78,c & b Narine,0,10,31.25,0,0
IPL_2021_003,2,PBKS,Shikhar Dhawan,24,20,1,0,120.0,lbw b Chahal,0,4,16.67,0,0
IPL_2021_003,2,PBKS,Jonny Bairstow,21,16,2,0,131.25,lbw b Chahal,0,8,38.1,0,0
IPL_2021_003,2,PBKS,Prabhsimran Singh,20,17,2,0,117.65,c & b Narine,0,8,40.0,0,0
IPL_2021_003,2,PBKS,Rilee Rossouw,42,29,4,1,144.83,lbw b Chahal,0,22,52.38,0,0
IPL_2021_003,2,PBKS,Sam Curran,18,16,0,1,112.5,b Cummins,0,6,33.33,0,0
IPL_2021_003,2,PBKS,Jitesh Sharma,18,14,1,0,128.57,c & b Narine,0,4,22.22,0,0
IPL_2021_003,2,PBKS,Shashank Singh,12,8,0,0,150.0,c & b Narine,0,0,0.0,0,0
IPL_2021_004,1,LSG,KL Rahul,12,8,1,0,150.0,lbw b Chahal,0,4,33.33,0,0
IPL_2021_004,1,LSG,Quinton de Kock,12,10,1,0,120.0,lbw b Chahal,0,4,33.33,0,0
IPL_2021_004,1,LSG,Marcus Stoinis,20,17,2,0,117.65,lbw b Chahal,0,8,40.0,0,0
IPL_2021_004,1,LSG,Nicholas Pooran,12,9,1,0,133.33,lbw b Chahal,0,4,33.33,0,0
IPL_2021_004,1,LSG,Ayush Badoni,23,16,3,0,143.75,lbw b Chahal,0,12,52.17,0,0
IPL_2021_004,1,LSG,Deepak Hooda,48,31,3,1,154.84,c & b Narine,0,18,37.5,0,0
IPL_2021_004,1,LSG,Krunal Pandya,34,20,2,1,170.0,run out,0,14,41.18,0,0
IPL_2021_004,1,LSG,Ravi Bishnoi,13,9,1,0,144.44,not out,1,4,30.77,0,0
IPL_2021_004,2,PBKS,Shikhar Dhawan,52,30,2,1,173.33,run out,0,14,26.92,1,0
IPL_2021_004,2,PBKS,Jonny Bairstow,34,24,3,1,141.67,c Dhoni b Bumrah,0,18,52.94,0,0
IPL_2021_004,2,PBKS,Prabhsimran Singh,11,8,0,0,137.5,c Dhoni b Bumrah,0,0,0.0,0,0
IPL_2021_004,2,PBKS,Rilee Rossouw,34,29,3,1,117.24,lbw b Chahal,0,18,52.94,0,0
IPL_2021_004,2,PBKS,Sam Curran,37,29,3,1,127.59,b Cummins,0,18,48.65,0,0
IPL_2021_005,1,LSG,KL Rahul,24,20,2,1,120.0,c & b Narine,0,14,58.33,0,0
IPL_2021_005,1,LSG,Quinton de Kock,57,38,5,1,150.0,c & b Narine,0,26,45.61,1,0
IPL_2021_005,1,LSG,Marcus Stoinis,36,22,4,0,163.64,b Cummins,0,16,44.44,0,0
IPL_2021_005,1,LSG,Nicholas Pooran,18,10,2,0,180.0,c Dhoni b Bumrah,0,8,44.44,0,0
IPL_2021_005,1,LSG,Ayush Badoni,38,30,3,2,126.67,not out,1,24,63.16,0,0
IPL_2021_005,2,RR,Yashasvi Jaiswal,27,23,2,1,117.39,run out,0,14,51.85,0,0
IPL_2021_005,2,RR,Jos Buttler,21,14,1,0,150.0,b Cummins,0,4,19.05,0,0
IPL_2021_005,2,RR,Sanju Samson,68,38,5,3,178.95,c & b Narine,0,38,55.88,1,0
IPL_2021_005,2,RR,Riyan Parag,41,24,1,1,170.83,run out,0,10,24.39,0,0
IPL_2021_005,2,RR,Dhruv Jurel,20,13,2,0,153.85,not out,1,8,40.0,0,0
IPL_2021_006,1,LSG,KL Rahul,17,13,1,0,130.77,lbw b Chahal,0,4,23.53,0,0
IPL_2021_006,1,LSG,Quinton de Kock,9,8,0,0,112.5,c & b Narine,0,0,0.0,0,0
IPL_2021_006,1,LSG,Marcus Stoinis,26,16,1,1,162.5,lbw b Chahal,0,10,38.46,0,0
IPL_2021_006,1,LSG,Nicholas Pooran,24,21,1,1,114.29,run out,0,10,41.67,0,0
IPL_2021_006,1,LSG,Ayush Badoni,49,32,4,1,153.12,run out,0,22,44.9,0,0
IPL_2021_006,1,LSG,Deepak Hooda,38,30,1,1,126.67,not out,1,10,26.32,0,0
IPL_2021_006,2,CSK,Ruturaj Gaikwad,46,32,3,1,143.75,c & b Narine,0,18,39.13,0,0
IPL_2021_006,2,CSK,Rachin Ravindra,12,10,1,0,120.0,run out,0,4,33.33,0,0
IPL_2021_006,2,CSK,Ajinkya Rahane,20,12,1,0,166.67,run out,0,4,20.0,0,0
IPL_2021_006,2,CSK,Daryl Mitchell,32,22,3,0,145.45,run out,0,12,37.5,0,0
IPL_2021_006,2,CSK,Shivam Dube,43,34,2,2,126.47,c Dhoni b Bumrah,0,20,46.51,0,0
IPL_2021_006,2,CSK,Ravindra Jadeja,12,10,0,0,120.0,c Dhoni b Bumrah,0,0,0.0,0,0
IPL_2021_007,1,RR,Yashasvi Jaiswal,53,37,4,3,143.24,b Cummins,0,34,64.15,1,0
IPL_2021_007,1,RR,Jos Buttler,22,18,2,0,122.22,b Cummins,0,8,36.36,0,0
IPL_2021_007,1,RR,Sanju Samson,57,36,4,3,158.33,run out,0,34,59.65,1,0
IPL_2021_007,1,RR,Riyan Parag,35,29,3,1,120.69,lbw b Chahal,0,18,51.43,0,0
IPL_2021_007,2,LSG,KL Rahul,62,37,4,3,167.57,b Cummins,0,34,54.84,1,0
IPL_2021_007,2,LSG,Quinton de Kock,17,11,1,0,154.55,b Cummins,0,4,23.53,0,0
IPL_2021_007,2,LSG,Marcus Stoinis,33,28,1,1,117.86,lbw b Chahal,0,10,30.3,0,0
IPL_2021_007,2,LSG,Nicholas Pooran,43,25,3,2,172.0,run out,0,24,55.81,0,0
IPL_2021_007,2,LSG,Ayush Badoni,25,19,1,1,131.58,run out,0,10,40.0,0,0
IPL_2021_008,1,DC,David Warner,33,21,1,1,157.14,b Cummins,0,10,30.3,0,0
IPL_2021_008,1,DC,Prithvi Shaw,23,19,2,0,121.05,c & b Narine,0,8,34.78,0,0
IPL_2021_008,1,DC,Jake Fraser-McGurk,28,19,1,1,147.37,lbw b Chahal,0,10,35.71,0,0
IPL_2021_008,1,DC,Rishabh Pant,29,21,2,0,138.1,run out,0,8,27.59,0,0
IPL_2021_008,1,DC,Tristan Stubbs,11,8,1,0,137.5,c Dhoni b Bumrah,0,4,36.36,0,0
IPL_2021_008,1,DC,Axar Patel,14,8,1,0,175.0,c & b Narine,0,4,28.57,0,0
IPL_2021_008,1,DC,Abishek Porel,28,17,2,1,164.71,lbw b Chahal,0,14,50.0,0,0
IPL_2021_008,1,DC,Kuldeep Yadav,9,7,0,0,128.57,not out,1,0,0.0,0,0
IPL_2021_008,2,RCB,Faf du Plessis,22,17,2,0,129.41,c & b Narine,0,8,36.36,0,0
IPL_2021_008,2,RCB,Virat Kohli,29,16,3,0,181.25,run out,0,12,41.38,0,0
IPL_2021_008,2,RCB,Will Jacks,12,9,0,0,133.33,b Cummins,0,0,0.0,0,0
IPL_2021_008,2,RCB,Rajat Patidar,14,8,1,0,175.0,c Dhoni b Bumrah,0,4,28.57,0,0
IPL_2021_008,2,RCB,Glenn Maxwell,36,29,4,0,124.14,b Cummins,0,16,44.44,0,0
IPL_2021_008,2,RCB,Cameron Green,31,24,2,0,129.17,c Dhoni b Bumrah,0,8,25.81,0,0
IPL_2021_008,2,RCB,Dinesh Karthik,29,17,1,1,170.59,not out,1,10,34.48,0,0
IPL_2021_009,1,PBKS,Shikhar Dhawan,26,20,2,0,130.0,c Dhoni b Bumrah,0,8,30.77,0,0
IPL_2021_009,1,PBKS,Jonny Bairstow,39,22,3,2,177.27,c Dhoni b Bumrah,0,24,61.54,0,0
IPL_2021_009,1,PBKS,Prabhsimran Singh,27,16,2,0,168.75,run out,0,8,29.63,0,0
IPL_2021_009,1,PBKS,Rilee Rossouw,36,31,3,1,116.13,run out,0,18,50.0,0,0
IPL_2021_009,1,PBKS,Sam Curran,28,22,3,0,127.27,c & b Narine,0,12,42.86,0,0
IPL_2021_009,1,PBKS,Jitesh Sharma,11,9,1,0,122.22,not out,1,4,36.36,0,0
IPL_2021_009,2,RCB,Faf du Plessis,48,36,2,3,133.33,lbw b Chahal,0,26,54.17,0,0
IPL_2021_009,2,RCB,Virat Kohli,19,16,2,0,118.75,c & b Narine,0,8,42.11,0,0
IPL_2021_009,2,RCB,Will Jacks,45,25,3,2,180.0,b Cummins,0,24,53.33,0,0
IPL_2021_009,2,RCB,Rajat Patidar,58,35,4,2,165.71,c Dhoni b Bumrah,0,28,48.28,1,0
IPL_2021_010,1,DC,David Warner,19,11,1,1,172.73,c Dhoni b Bumrah,0,10,52.63,0,0
IPL_2021_010,1,DC,Prithvi Shaw,28,21,1,1,133.33,b Cummins,0,10,35.71,0,0
IPL_2021_010,1,DC,Jake Fraser-McGurk,29,22,3,1,131.82,b Cummins,0,18,62.07,0,0
IPL_2021_010,1,DC,Rishabh Pant,16,13,0,0,123.08,b Cummins,0,0,0.0,0,0
IPL_2021_010,1,DC,Tristan Stubbs,16,10,1,0,160.0,lbw b Chahal,0,4,25.0,0,0
IPL_2021_010,1,DC,Axar Patel,28,22,2,1,127.27,lbw b Chahal,0,14,50.0,0,0
IPL_2021_010,1,DC,Abishek Porel,33,21,2,2,157.14,not out,1,20,60.61,0,0
IPL_2021_010,2,RR,Yashasvi Jaiswal,35,23,2,2,152.17,c & b Narine,0,20,57.14,0,0
IPL_2021_010,2,RR,Jos Buttler,23,17,2,0,135.29,lbw b Chahal,0,8,34.78,0,0
IPL_2021_010,2,RR,Sanju Samson,25,17,1,0,147.06,run out,0,4,16.0,0,0
IPL_2021_010,2,RR,Riyan Parag,48,29,4,1,165.52,b Cummins,0,22,45.83,0,0
IPL_2021_010,2,RR,Dhruv Jurel,31,18,2,0,172.22,b Cummins,0,8,25.81,0,0
IPL_2021_010,2,RR,Shimron Hetmyer,21,16,1,1,131.25,c Dhoni b Bumrah,0,10,47.62,0,0
IPL_2021_011,1,SRH,Travis Head,18,13,1,0,138.46,run out,0,4,22.22,0,0
IPL_2021_011,1,SRH,Abhishek Sharma,16,14,1,0,114.29,lbw b Chahal,0,4,25.0,0,0
IPL_2021_011,1,SRH,Rahul Tripathi,48,33,3,3,145.45,b Cummins,0,30,62.5,0,0
IPL_2021_011,1,SRH,Aiden Markram,38,22,2,1,172.73,c Dhoni b Bumrah,0,14,36.84,0,0
IPL_2021_011,1,SRH,Heinrich Klaasen,47,38,2,2,123.68,c & b Narine,0,20,42.55,0,0
IPL_2021_011,2,CSK,Ruturaj Gaikwad,43,31,3,2,138.71,c Dhoni b Bumrah,0,24,55.81,0,0
IPL_2021_011,2,CSK,Rachin Ravindra,31,18,2,1,172.22,c & b Narine,0,14,45.16,0,0
IPL_2021_011,2,CSK,Ajinkya Rahane,29,21,1,1,138.1,c Dhoni b Bumrah,0,10,34.48,0,0
IPL_2021_011,2,CSK,Daryl Mitchell,23,20,2,0,115.0,run out,0,8,34.78,0,0
IPL_2021_011,2,CSK,Shivam Dube,23,14,2,0,164.29,lbw b Chahal,0,8,34.78,0,0
IPL_2021_011,2,CSK,Ravindra Jadeja,23,16,1,1,143.75,not out,1,10,43.48,0,0
IPL_2021_012,1,DC,David Warner,53,32,2,3,165.62,b Cummins,0,26,49.06,1,0
IPL_2021_012,1,DC,Prithvi Shaw,29,20,1,1,145.0,run out,0,10,34.48,0,0
IPL_2021_012,1,DC,Jake Fraser-McGurk,32,18,1,1,177.78,c Dhoni b Bumrah,0,10,31.25,0,0
IPL_2021_012,1,DC,Rishabh Pant,60,38,5,3,157.89,c & b Narine,0,38,63.33,1,0
IPL_2021_012,1,DC,Tristan Stubbs,15,9,1,0,166.67,run out,0,4,26.67,0,0
IPL_2021_012,1,DC,Axar Patel,3,3,0,0,100.0,not out,1,0,0.0,0,0
IPL_2021_012,2,KKR,Phil Salt,50,38,5,1,131.58,c & b Narine,0,26,52.0,1,0
IPL_2021_012,2,KKR,Sunil Narine,58,36,2,3,161.11,c & b Narine,0,26,44.83,1,0
IPL_2021_012,2,KKR,Venkatesh Iyer,38,23,3,1,165.22,run out,0,18,47.37,0,0
IPL_2021_012,2,KKR,Shreyas Iyer,34,23,2,1,147.83,c & b Narine,0,14,41.18,0,0
IPL_2021_013,1,LSG,KL Rahul,38,26,2,1,146.15,c Dhoni b Bumrah,0,14,36.84,0,0
IPL_2021_013,1,LSG,Quinton de Kock,41,23,3,2,178.26,b Cummins,0,24,58.54,0,0
IPL_2021_013,1,LSG,Marcus Stoinis,39,26,2,2,150.0,c Dhoni b Bumrah,0,20,51.28,0,0
IPL_2021_013,1,LSG,Nicholas Pooran,29,16,3,1,181.25,c Dhoni b Bumrah,0,18,62.07,0,0
IPL_2021_013,1,LSG,Ayush Badoni,44,28,2,2,157.14,b Cummins,0,20,45.45,0,0
IPL_2021_013,1,LSG,Deepak Hooda,1,1,0,0,100.0,run out,0,0,0.0,0,0
IPL_2021_013,2,RCB,Faf du Plessis,23,14,0,1,164.29,b Cummins,0,6,26.09,0,0
IPL_2021_013,2,RCB,Virat Kohli,14,9,1,0,155.56,c & b Narine,0,4,28.57,0,0
IPL_2021_013,2,RCB,Will Jacks,35,24,2,0,145.83,lbw b Chahal,0,8,22.86,0,0
IPL_2021_013,2,RCB,Rajat Patidar,27,16,1,1,168.75,c Dhoni b Bumrah,0,10,37.04,0,0
IPL_2021_013,2,RCB,Glenn Maxwell,44,25,2,1,176.0,run out,0,14,31.82,0,0
IPL_2021_013,2,RCB,Cameron Green,55,32,5,1,171.88,b Cummins,0,26,47.27,1,0
IPL_2021_014,1,GT,Shubman Gill,49,33,4,1,148.48,c Dhoni b Bumrah,0,22,44.9,0,0
IPL_2021_014,1,GT,Wriddhiman Saha,28,22,2,1,127.27,lbw b Chahal,0,14,50.0,0,0
IPL_2021_014,1,GT,Sai Sudharsan,36,25,4,1,144.0,b Cummins,0,22,61.11,0,0
IPL_2021_014,1,GT,David Miller,25,14,1,1,178.57,b Cummins,0,10,40.0,0,0
IPL_2021_014,1,GT,Azmatullah Omarzai,28,18,2,0,155.56,c & b Narine,0,8,28.57,0,0
IPL_2021_014,1,GT,Rahul Tewatia,9,8,0,0,112.5,not out,1,0,0.0,0,0
IPL_2021_014,2,RCB,Faf du Plessis,14,9,0,0,155.56,run out,0,0,0.0,0,0
IPL_2021_014,2,RCB,Virat Kohli,27,20,1,1,135.0,c Dhoni b Bumrah,0,10,37.04,0,0
IPL_2021_014,2,RCB,Will Jacks,42,31,1,1,135.48,b Cummins,0,10,23.81,0,0
IPL_2021_014,2,RCB,Rajat Patidar,16,10,0,1,160.0,c & b Narine,0,6,37.5,0,0
IPL_2021_014,2,RCB,Glenn Maxwell,47,35,2,2,134.29,c Dhoni b Bumrah,0,20,42.55,0,0
IPL_2021_014,2,RCB,Cameron Green,23,15,2,1,153.33,c & b Narine,0,14,60.87,0,0
IPL_2021_015,1,CSK,Ruturaj Gaikwad,31,27,1,1,114.81,c & b Narine,0,10,32.26,0,0
IPL_2021_015,1,CSK,Rachin Ravindra,38,32,3,2,118.75,c Dhoni b Bumrah,0,24,63.16,0,0
IPL_2021_015,1,CSK,Ajinkya Rahane,17,11,1,1,154.55,b Cummins,0,10,58.82,0,0
IPL_2021_015,1,CSK,Daryl Mitchell,41,35,3,2,117.14,lbw b Chahal,0,24,58.54,0,0
IPL_2021_015,1,CSK,Shivam Dube,19,13,1,1,146.15,lbw b Chahal,0,10,52.63,0,0
